id,name,type,city,state,address,pin_code,contact_person,phone,latitude,longitude,active,coord_validation_status,drop_reason
IW-2424,Dhingra LLC Independent Workshop (IW-2424),Independent Workshop,Rural,Unknown,"87, Raman Chowk, Nashik-900922",254045,Janaki Virk,912167539444,21.02446,81.513737,True,OK,
IW-2425,Deo-Sama Independent Workshop (IW-2425),Independent Workshop,Indore,Madhya Pradesh,"H.No. 13, Tripathi Road, Hospet 788416",329580,Damyanti Puri,2672639699,22.713632,75.863065,True,OK,
IW-2426,"Lalla, Chadha and Choudhury Independent Workshop (IW-2426)",Independent Workshop,Rural,Unknown,"H.No. 29, Rao Nagar, Purnia 214369",721256,Kritika Luthra,913783340356,25.586572,84.774878,True,OK,
IW-2427,Bhagat-Solanki Independent Workshop (IW-2427),Independent Workshop,Delhi,Delhi,"72/95, Chandra Street, Gangtok 483544",787147,Rachita Bose,4195973051,28.617154,77.157694,True,OK,
IW-2429,Borde and Sons Independent Workshop (IW-2429),Independent Workshop,Rural,Unknown,"802, Prabhu Path, Bhopal 209675",996648,Jeremiah Sunder,2698162494,25.532815,85.76966,True,OK,
IW-2430,Chaudhuri-Srinivas Independent Workshop (IW-2430),Independent Workshop,Rural,Unknown,"79/79, Rama Circle, Malda-131427",352080,Jeet Rajagopal,5267879573,15.461341,78.047018,True,OK,
IW-2431,Chada-Narayanan Independent Workshop (IW-2431),Independent Workshop,Vadodara,Gujarat,"49/101, Kapur Circle, Rewa-485784",617388,Abha Biswas,8865725113,22.296255,73.221595,True,OK,
IW-2433,Hayre LLC Independent Workshop (IW-2433),Independent Workshop,Mumbai,Maharashtra,"H.No. 445, Batta Path, Amroha-329384",939711,Yashodhara Bassi,4525925363,19.08006,72.852859,True,OK,
IW-2434,Mall and Sons Independent Workshop (IW-2434),Independent Workshop,Rural,Unknown,"H.No. 65, Setty Ganj, Nagpur 624126",246708,Yug Varghese,6519210716,15.489392,75.005093,True,OK,
IW-2437,"Keer, Sekhon and Bhatti Independent Workshop (IW-2437)",Independent Workshop,Mumbai,Maharashtra,"H.No. 889, Raja Nagar, Faridabad-434794",741141,Wazir Baral,7616533598,19.12228,72.913283,True,OK,
IW-2439,"Din, Ben and Chacko Independent Workshop (IW-2439)",Independent Workshop,Delhi,Delhi,"25, Lal Circle, Bidar-979584",10583,Karan Chanda,8471811940,28.608389,77.134618,True,OK,
IW-2440,Saini-Seshadri Independent Workshop (IW-2440),Independent Workshop,Rural,Unknown,"71/24, Bhagat Chowk, Amritsar 114543",875977,Turvi Mukherjee,917790227769,21.491961,87.00695,True,OK,
IW-2441,Das Inc Independent Workshop (IW-2441),Independent Workshop,Bengaluru,Karnataka,"41/98, Kari Street, Singrauli-875283",79932,Radhika Sha,915686034941,13.017575,77.575313,True,OK,
IW-2442,Yadav LLC Independent Workshop (IW-2442),Independent Workshop,Rural,Unknown,"04/843, Pradhan Zila, Aurangabad-079701",998231,Ranveer Ratta,9318576887,26.726842,77.99446,True,OK,
IW-2443,Bajaj-Boase Independent Workshop (IW-2443),Independent Workshop,Rural,Unknown,"73/310, Lad Nagar, Farrukhabad-966094",23983,Sneha Deol,8651886548,24.471697,87.13481,True,OK,
IW-2446,Parikh-Suri Independent Workshop (IW-2446),Independent Workshop,Rural,Unknown,"90, Badal Street, Orai-750198",471260,Jairaj Parsa,917654676188,30.882096,76.034067,True,OK,
IW-2448,"Mangat, Oommen and Modi Independent Workshop (IW-2448)",Independent Workshop,Bengaluru,Karnataka,"724, Gara Road, Medininagar-464537",27133,Chakradev Sathe,1066265871,13.022553,77.538627,True,OK,
IW-2449,Din and Sons Independent Workshop (IW-2449),Independent Workshop,Delhi,Delhi,"H.No. 75, Karnik Nagar, Malda 754973",150864,William Peri,4402940218,28.665777,77.184299,True,OK,
IW-2450,"Chanda, Kara and Dada Independent Workshop (IW-2450)",Independent Workshop,Ahmedabad,Gujarat,"H.No. 96, Bhatnagar Ganj, Korba-174628",49261,Charles Sarkar,9490926354,23.0494,72.544076,True,OK,
IW-2451,Gulati-Dhaliwal Independent Workshop (IW-2451),Independent Workshop,Pune,Maharashtra,"90, Dey Zila, Begusarai-529062",394346,Timothy Ramaswamy,917739266036,18.46566,73.823074,True,OK,
IW-2452,"Shankar, Mall and Bhargava Independent Workshop (IW-2452)",Independent Workshop,Bengaluru,Karnataka,"93, Narang Road, Bareilly 379404",954087,Prisha Natt,918414003672,12.965384,77.579276,True,OK,
IW-2454,Subramanian and Sons Independent Workshop (IW-2454),Independent Workshop,Rural,Unknown,"H.No. 92, Grover Nagar, Ichalkaranji-866183",476454,Daniel Dayal,3168545224,25.587967,84.798108,True,OK,
IW-2455,Grewal Ltd Independent Workshop (IW-2455),Independent Workshop,Bengaluru,Karnataka,"30/138, Ghose Street, Kota 752809",988144,Amruta Majumdar,2042829434,12.949188,77.626634,True,OK,
IW-2456,"Anand, Mander and Bhat Independent Workshop (IW-2456)",Independent Workshop,Chennai,Tamil Nadu,"H.No. 042, Bassi Path, Satara-962970",312483,Amol Tandon,919360655465,13.125024,80.204939,True,OK,
IW-2458,"Ramanathan, Pillay and Basak Independent Workshop (IW-2458)",Independent Workshop,Surat,Gujarat,"09, Mukherjee Marg, Gaya 769602",715308,Saumya Anand,919146046455,21.140003,72.856607,True,OK,
IW-2459,Agrawal Ltd Independent Workshop (IW-2459),Independent Workshop,Hyderabad,Telangana,"H.No. 004, Varghese, Jabalpur 277111",322466,Sarthak Saxena,7210357875,17.367065,78.498806,True,OK,
IW-2460,Koshy-Nagar Independent Workshop (IW-2460),Independent Workshop,Patna,Bihar,"80/75, Jhaveri Zila, Muzaffarnagar-916962",619909,Vyanjana Joshi,3215342282,25.538604,85.117794,True,OK,
IW-2461,Hegde Group Independent Workshop (IW-2461),Independent Workshop,Rural,Unknown,"73, Thakur Ganj, Ambala-479971",809396,Elijah Patla,3654411651,24.756275,86.660641,True,OK,
IW-2462,Tandon Inc Independent Workshop (IW-2462),Independent Workshop,Rural,Unknown,"H.No. 834, Borra Zila, Alwar 703044",675903,Diya Balasubramanian,912388267646,20.995725,74.22448,True,OK,
IW-2463,Radhakrishnan-Borah Independent Workshop (IW-2463),Independent Workshop,Ahmedabad,Gujarat,"589, Rajagopal Nagar, Bhusawal 865435",63030,Rayaan Prashad,8152581939,23.093606,72.594517,True,OK,
IW-2464,Nayak Group Independent Workshop (IW-2464),Independent Workshop,Bengaluru,Karnataka,"04/08, Andra Street, Kolkata 124907",128819,Yadavi Dhar,5488835502,12.924454,77.532201,True,OK,
IW-2465,Kalita-Bains Independent Workshop (IW-2465),Independent Workshop,Coimbatore,Tamil Nadu,"18, Batta Ganj, Srikakulam 366731",726845,Kashish Raghavan,9990803267,11.043372,76.903815,True,OK,
IW-2466,Mahal Inc Independent Workshop (IW-2466),Independent Workshop,Rural,Unknown,"25/261, Sachdeva Chowk, Bhimavaram 919205",235596,Osha Prabhu,915203966498,23.479669,87.969227,True,OK,
IW-2468,"Sharaf, Nadkarni and Balasubramanian Independent Workshop (IW-2468)",Independent Workshop,Rural,Unknown,"94/351, Patil Circle, Amritsar 304518",91575,Ekantika Balakrishnan,6105190254,25.322557,77.28994,True,OK,
IW-2469,"Shroff, Gulati and Baral Independent Workshop (IW-2469)",Independent Workshop,Hyderabad,Telangana,"H.No. 558, Dalal Circle, Agartala 424751",181097,Isaac Naik,8815795215,17.330865,78.439012,True,OK,
IW-2470,"Jhaveri, Ravi and Khosla Independent Workshop (IW-2470)",Independent Workshop,Kolkata,West Bengal,"323, Ramachandran Chowk, Panvel 849643",563370,Neelima Chada,910308324010,22.530774,88.326169,True,OK,
IW-2471,Reddy PLC Independent Workshop (IW-2471),Independent Workshop,Delhi,Delhi,"03, Sridhar Nagar, Nandyal-082561",722476,Sachi Hayre,7000488201,28.66449,77.270141,True,OK,
IW-2472,Deshmukh-Vyas Independent Workshop (IW-2472),Independent Workshop,Bengaluru,Karnataka,"921, Vora Path, Bhilai 740176",731787,Vritti Goswami,2905166589,12.915657,77.631716,True,OK,
IW-2473,Khosla-Mohanty Independent Workshop (IW-2473),Independent Workshop,Bengaluru,Karnataka,"H.No. 41, Muni, Asansol 769630",593433,Neel Ravi,912781510587,12.902043,77.580948,True,OK,
IW-2474,"Dani, Mani and Kothari Independent Workshop (IW-2474)",Independent Workshop,Hyderabad,Telangana,"676, Wali Zila, Deoghar 863946",747279,William Upadhyay,6047907611,17.413133,78.540461,True,OK,
IW-2475,Nazareth-Bhagat Independent Workshop (IW-2475),Independent Workshop,Rural,Unknown,"63, Dada Road, Gudivada 321015",457419,Ryan Merchant,8994090463,22.515971,72.719952,False,OK,
IW-2476,"Varty, Sha and Om Independent Workshop (IW-2476)",Independent Workshop,Rural,Unknown,"30/89, Sant Nagar, Agartala 756413",521498,Mekhala Mitter,1183730388,23.596197,74.001464,True,OK,
IW-2478,Saha and Sons Independent Workshop (IW-2478),Independent Workshop,Rural,Unknown,"H.No. 44, Roy Ganj, Jehanabad-519615",191026,Manthan Subramaniam,914868651261,28.491568,78.61573,True,OK,
IW-2480,"Narayan, Rau and Narasimhan Independent Workshop (IW-2480)",Independent Workshop,Rural,Unknown,"H.No. 04, Madan Circle, Katni-777027",774134,Ronith Chauhan,3901520763,24.530244,87.135832,True,OK,
IW-2481,"Naik, Lala and Cherian Independent Workshop (IW-2481)",Independent Workshop,Delhi,Delhi,"04, Sengupta Zila, Dhule-571577",582493,Azaan Ghosh,915314753492,28.63344,77.196655,True,OK,
IW-2482,"Nadkarni, Kala and Gupta Independent Workshop (IW-2482)",Independent Workshop,Rural,Unknown,"291, Kala Nagar, Gurgaon-611274",500172,Laksh Chakrabarti,7585065135,26.492402,75.483024,True,OK,
IW-2483,Sodhi PLC Independent Workshop (IW-2483),Independent Workshop,Hyderabad,Telangana,"64/32, Sethi Road, Bhusawal 266943",454041,Yahvi Das,914305556761,17.43287,78.451409,True,OK,
IW-2486,Balasubramanian-Munshi Independent Workshop (IW-2486),Independent Workshop,Rural,Unknown,"260, Oommen Circle, Srikakulam 572078",448250,Forum Prashad,915646404321,23.200281,85.984812,True,OK,
IW-2487,Parsa-Joshi Independent Workshop (IW-2487),Independent Workshop,Jaipur,Rajasthan,"15, Din, Bareilly-687663",143503,Charan Luthra,919803097619,26.891696,75.788935,True,OK,
IW-2488,Nayar-Mukhopadhyay Independent Workshop (IW-2488),Independent Workshop,Bengaluru,Karnataka,"79/258, Behl Path, Karawal Nagar 141862",360934,Idika Dhaliwal,1354204682,12.967381,77.5221,True,OK,
IW-2490,"Sanghvi, Tandon and Nath Independent Workshop (IW-2490)",Independent Workshop,Pune,Maharashtra,"03/501, Oak Road, Tezpur-894130",501890,Gagan Thaker,2764216525,18.539736,73.843707,True,OK,
IW-2491,Karpe-Narayan Independent Workshop (IW-2491),Independent Workshop,Rural,Unknown,"20, Sura Path, Baranagar-883732",25839,Gayathri Sharma,1161963262,24.228129,78.881709,True,OK,
IW-2492,"Mohanty, Badami and Bahri Independent Workshop (IW-2492)",Independent Workshop,Patna,Bihar,"H.No. 296, Sama Circle, Suryapet 472646",128227,Edhitha Sem,1857211672,25.661732,85.204739,True,OK,
IW-2493,Raj-Sathe Independent Workshop (IW-2493),Independent Workshop,Rural,Unknown,"031, Edwin, Dewas 881266",82660,Azad Vala,6503916450,25.289814,74.192659,True,OK,
IW-2494,Kurian Group Independent Workshop (IW-2494),Independent Workshop,Mumbai,Maharashtra,"64/954, Bassi Road, Jalandhar 026290",737599,Caleb Bhatnagar,7339829801,19.008951,72.90024,True,OK,
IW-2495,Swaminathan-Jhaveri Independent Workshop (IW-2495),Independent Workshop,Bengaluru,Karnataka,"77/51, Aurora, Secunderabad 407891",226250,Mugdha Menon,1347819525,12.939216,77.522952,True,OK,
IW-2496,Mahajan Ltd Independent Workshop (IW-2496),Independent Workshop,Ahmedabad,Gujarat,"H.No. 64, Brahmbhatt, Ranchi 956304",882602,Jalsa Kaur,4235344219,23.051428,72.508307,True,OK,
IW-2497,"Prabhu, Bakshi and Rai Independent Workshop (IW-2497)",Independent Workshop,Mangaluru,Karnataka,"109, Chauhan Road, Kirari Suleman Nagar 937281",319568,Rishi Nigam,1073388316,12.876551,74.863518,True,OK,
IW-2498,"Randhawa, Kuruvilla and Bahri Independent Workshop (IW-2498)",Independent Workshop,Rural,Unknown,"71, Doctor Chowk, Mira-Bhayandar 336354",870490,Warjas Sabharwal,3871203823,28.990691,77.507858,True,OK,
IW-2499,Choudhry Ltd Independent Workshop (IW-2499),Independent Workshop,Amritsar,Punjab,"53/84, Chad Chowk, Hindupur-170462",178954,Lavanya Doshi,908387055,31.695059,74.811763,True,OK,
IW-2501,Bhakta-De Independent Workshop (IW-2501),Independent Workshop,Hyderabad,Telangana,"H.No. 119, Venkataraman Nagar, Hazaribagh 526746",953085,Ucchal Balakrishnan,912036470736,17.349794,78.551448,True,OK,
IW-2502,"Bobal, Hans and Dash Independent Workshop (IW-2502)",Independent Workshop,Hyderabad,Telangana,"901, Chandra Ganj, Amritsar 443131",79518,Megha Swamy,2171988419,17.455898,78.537654,True,OK,
IW-2503,Balakrishnan PLC Independent Workshop (IW-2503),Independent Workshop,Mumbai,Maharashtra,"75, Kalla Road, Bareilly-840888",765153,Janaki Ghose,915133516982,19.123911,72.906573,True,OK,
IW-2504,"Borra, Grewal and Salvi Independent Workshop (IW-2504)",Independent Workshop,Mumbai,Maharashtra,"76/809, Gaba Marg, Kakinada-582478",143162,Jason Sanghvi,9865375536,19.080839,72.895586,True,OK,
IW-2505,Sehgal-Narain Independent Workshop (IW-2505),Independent Workshop,Pune,Maharashtra,"334, Raj Path, Naihati-544464",474093,Pranit Chahal,912817738388,18.462229,73.837983,True,OK,
IW-2506,Date PLC Independent Workshop (IW-2506),Independent Workshop,Pune,Maharashtra,"H.No. 298, Rao Path, Tumkur 702768",867711,Devansh Sawhney,6078958940,18.512598,73.879228,True,OK,
IW-2508,Zacharia-Korpal Independent Workshop (IW-2508),Independent Workshop,Rural,Unknown,"32/98, Randhawa Chowk, Vijayawada-848169",749825,Bachittar Sampath,419861632,22.979605,84.479019,True,OK,
IW-2509,"Nayak, Chowdhury and Vyas Independent Workshop (IW-2509)",Independent Workshop,Rural,Unknown,"06/508, Lad Chowk, Rajkot-032025",805312,Urvashi Suri,7925823283,21.034294,81.486498,True,OK,
IW-2510,"Mital, Krishnamurthy and Taneja Independent Workshop (IW-2510)",Independent Workshop,Chennai,Tamil Nadu,"01/543, Jhaveri Nagar, Khora  116192",623639,Oeshi Sundaram,7000824641,13.068922,80.276467,True,OK,
IW-2511,"Koshy, Issac and Brahmbhatt Independent Workshop (IW-2511)",Independent Workshop,Kolkata,West Bengal,"75/185, Varma, South Dumdum 227789",639552,Abdul Om,919057334278,22.545043,88.294305,True,OK,
IW-2512,Kashyap LLC Independent Workshop (IW-2512),Independent Workshop,Amritsar,Punjab,"08/56, Gole Ganj, Barasat 852460",515970,Jackson Rout,915295037198,31.643093,74.789437,True,OK,
IW-2513,"Patil, Wali and Bhat Independent Workshop (IW-2513)",Independent Workshop,Kolkata,West Bengal,"02/01, Soni Chowk, Karawal Nagar-957497",145368,Farhan Varughese,910964686235,22.527244,88.406504,True,OK,
IW-2514,Hegde and Sons Independent Workshop (IW-2514),Independent Workshop,Mumbai,Maharashtra,"67/067, Madan, Mehsana 756239",90886,Hemang Mohan,5176482594,19.033361,72.924738,True,OK,
IW-2515,"Kale, Deshmukh and Ratta Independent Workshop (IW-2515)",Independent Workshop,Rural,Unknown,"164, Agarwal Road, Morbi-686083",861411,Radhika Hayer,7281532019,27.119817,79.514705,True,OK,
IW-2516,"Dara, Dar and Tiwari Independent Workshop (IW-2516)",Independent Workshop,Hyderabad,Telangana,"16, Tak Street, Srinagar-746585",339556,Anay Puri,916183177079,17.333474,78.428596,True,OK,
IW-2517,Kota Group Independent Workshop (IW-2517),Independent Workshop,Guwahati,Assam,"77/70, Banik Marg, Ujjain 563502",990259,Balvan Mannan,3502470034,26.174262,91.700566,True,OK,
IW-2518,"Munshi, Sandal and Pillai Independent Workshop (IW-2518)",Independent Workshop,Kolkata,West Bengal,"19/430, Mander, Bhind 279245",826449,Praneel Gara,1010195672,22.582015,88.370361,False,OK,
IW-2520,"Sule, Nath and Naik Independent Workshop (IW-2520)",Independent Workshop,Rural,Unknown,"H.No. 509, Bajwa Ganj, Kolkata-049428",276934,Tamanna Agate,910272176038,12.334543,75.365155,True,OK,
IW-2522,"Mutti, Barad and Grover Independent Workshop (IW-2522)",Independent Workshop,Hyderabad,Telangana,"936, Sani Nagar, New Delhi-888716",826179,Vivaan Madan,6134952818,17.333695,78.43783,True,OK,
IW-2523,Patla Group Independent Workshop (IW-2523),Independent Workshop,Mumbai,Maharashtra,"90/34, Sarma Zila, Raipur 833123",101734,Aarnav Sandhu,5169783528,19.141492,72.940122,True,OK,
IW-2524,Mangat PLC Independent Workshop (IW-2524),Independent Workshop,Bengaluru,Karnataka,"54/812, Bhargava Chowk, Bharatpur-301379",92744,Chatura Bhasin,2051692443,13.00587,77.586024,True,OK,
IW-2526,"Dhingra, Ben and Om Independent Workshop (IW-2526)",Independent Workshop,Surat,Gujarat,"71, Rana Ganj, Pondicherry-244539",696554,Upkaar Bahri,912766326542,21.14345,72.788437,True,OK,
IW-2527,"Pau, Dasgupta and Sathe Independent Workshop (IW-2527)",Independent Workshop,Jaipur,Rajasthan,"89, Puri Zila, Navi Mumbai-373631",18978,Gauri Choudhry,6345929877,26.9268,75.754687,True,OK,
IW-2528,Rama Inc Independent Workshop (IW-2528),Independent Workshop,Rural,Unknown,"257, Joshi Street, Tadipatri-001179",231822,Panini Roy,7809202564,26.443872,76.529058,True,OK,
IW-2529,"Balay, Bahri and Pal Independent Workshop (IW-2529)",Independent Workshop,Rural,Unknown,"58/02, Chacko Path, Ghaziabad-738499",331275,Ira Dhaliwal,915412204049,26.30815,74.790337,True,OK,
IW-2530,Wagle-Mangat Independent Workshop (IW-2530),Independent Workshop,Hyderabad,Telangana,"H.No. 288, Bhandari Ganj, Shimla 804648",344196,Riya Swamy,917483393671,17.33187,78.426534,True,OK,
IW-2531,"Aurora, Vohra and Shankar Independent Workshop (IW-2531)",Independent Workshop,Vadodara,Gujarat,"21, Banik Circle, Jaipur-712218",682510,Anmol Chatterjee,4899223807,22.318739,73.234222,True,OK,
IW-2532,"Ranganathan, Nagarajan and Karan Independent Workshop (IW-2532)",Independent Workshop,Bhubaneswar,Orissa,"H.No. 47, Chauhan Path, Bhiwandi-418200",493062,Ridhi Shah,6532019258,20.367116,85.855217,True,CORRECTED,
IW-2533,Sarna Inc Independent Workshop (IW-2533),Independent Workshop,Rural,Unknown,"52/709, Mutti Ganj, Korba-816280",255266,Benjamin Trivedi,875712183,17.024445,74.310808,True,OK,
IW-2534,Sem-Memon Independent Workshop (IW-2534),Independent Workshop,Ahmedabad,Gujarat,"304, Divan Street, Vasai-Virar 524512",914338,Mugdha Mani,2287633888,23.06397,72.634947,True,OK,
IW-2535,Sarin-Bala Independent Workshop (IW-2535),Independent Workshop,Bengaluru,Karnataka,"17, Chaudhuri Road, Mehsana-785751",360735,Ria Desai,911288537197,12.953612,77.528737,True,OK,
IW-2536,Nigam LLC Independent Workshop (IW-2536),Independent Workshop,Rural,Unknown,"H.No. 070, Venkatesh Chowk, Orai-487411",799700,Deepa Kata,918351299126,20.496924,86.517479,True,OK,
IW-2537,"Zachariah, Dasgupta and Swaminathan Independent Workshop (IW-2537)",Independent Workshop,Pune,Maharashtra,"98/26, Dar Chowk, Madurai-458865",769696,Jagrati Khanna,910266994565,18.481185,73.904777,True,OK,
IW-2538,"Raja, Sathe and Dass Independent Workshop (IW-2538)",Independent Workshop,Ahmedabad,Gujarat,"21, Parikh Road, Thane-273563",193047,Bhavika Dixit,128265587,23.032362,72.569543,True,OK,
IW-2539,Goyal-Sood Independent Workshop (IW-2539),Independent Workshop,Rural,Unknown,"89, Hayre, Tadipatri 360955",790446,Jagrati Pall,8478064525,21.469616,81.217691,True,OK,
IW-2540,Mittal-Dutt Independent Workshop (IW-2540),Independent Workshop,Mumbai,Maharashtra,"H.No. 220, Karpe, Durg-662162",335311,Chanakya Chand,915248920227,19.086275,72.911485,True,OK,
IW-2541,"Varughese, Shankar and Badami Independent Workshop (IW-2541)",Independent Workshop,Rural,Unknown,"H.No. 08, Dara Road, Kurnool-937499",655754,Samesh Sunder,919294466443,22.281854,77.51187,True,OK,
IW-2543,Sidhu LLC Independent Workshop (IW-2543),Independent Workshop,Rural,Unknown,"H.No. 14, Agate Road, Guntakal-840389",377620,Gopal Batra,1402866728,23.520763,78.187843,True,OK,
IW-2544,Kala PLC Independent Workshop (IW-2544),Independent Workshop,Rural,Unknown,"745, Mittal Nagar, Kamarhati 590647",50218,Faqid Solanki,910272302660,15.882966,76.494403,True,OK,
IW-2545,"Rout, Madan and Narain Independent Workshop (IW-2545)",Independent Workshop,Amritsar,Punjab,"58, Raman Marg, Siwan 671008",947247,Bakhshi Mukhopadhyay,917617746383,31.634601,74.807204,True,OK,
IW-2546,"Sekhon, Devan and Wali Independent Workshop (IW-2546)",Independent Workshop,Rural,Unknown,"H.No. 68, Chad Marg, Madhyamgram 548644",420173,Shivansh Chada,8816954671,22.508185,72.710285,True,OK,
