dealer_id,sale_date,parts_category,units_sold,revenue_inr
DLR-0448,2022-08-19,Transmission,419,1500000.0
DLR-0448,2022-07-19,Body Parts,385,1500000.0
DLR-0448,2024-12-14,Electrical,291,1500000.0
DLR-0448,2020-03-15,Electrical,53,1500000.0
DLR-0448,2023-08-06,Suspension,21,1500000.0
DLR-0448,2022-02-28,Suspension,397,1500000.0
DLR-0448,2021-12-06,Cooling System,477,1385442.92
DLR-0448,2023-02-19,Engine Parts,354,473162.42
DLR-0448,2021-04-10,Cooling System,295,1118194.94
DLR-0448,2023-04-13,Brakes,351,1473872.26
DLR-0448,2020-10-25,Brakes,123,1313192.67
DLR-0448,2024-08-14,Cooling System,138,639253.4
DLR-0448,2021-05-05,Transmission,315,443155.51
DLR-0448,2023-03-25,Engine Parts,173,897007.04
DLR-0448,2024-07-25,Filters & Fluids,292,1500000.0
DLR-0448,2021-10-23,Filters & Fluids,478,1500000.0
DLR-0448,2022-10-06,Filters & Fluids,313,1500000.0
DLR-0448,2023-03-17,Body Parts,367,1500000.0
DLR-0448,2024-04-22,Engine Parts,288,1233784.06
DLR-0448,2024-04-04,Body Parts,105,386537.95
DLR-0448,2023-03-25,Engine Parts,437,1042837.5
DLR-0448,2022-05-08,Transmission,300,1143030.15
DLR-0448,2023-07-29,Engine Parts,363,1021503.23
DLR-0448,2021-09-02,Filters & Fluids,467,1302894.38
DLR-0448,2020-11-09,Transmission,17,1500000.0
DLR-0448,2022-02-11,Brakes,382,1500000.0
DLR-0449,2022-03-06,Filters & Fluids,225,433266.63
DLR-0449,2022-07-30,Suspension,129,116266.92
DLR-0449,2022-07-15,Body Parts,200,393338.84
DLR-0449,2022-06-28,Engine Parts,52,496023.53
DLR-0449,2022-03-28,Filters & Fluids,83,725947.54
DLR-0449,2022-06-28,Transmission,57,376777.47
DLR-0449,2021-04-01,Transmission,349,587446.01
DLR-0449,2023-02-21,Brakes,163,544067.14
DLR-0449,2023-04-18,Engine Parts,81,496060.6
DLR-0449,2022-01-02,Suspension,335,668954.0
DLR-0449,2020-02-11,Body Parts,109,358635.97
DLR-0449,2022-09-07,Transmission,325,375338.64
DLR-0449,2023-06-11,Electrical,337,485179.34
DLR-0449,2023-06-09,Transmission,161,362671.43
DLR-0449,2021-07-05,Body Parts,245,586562.4
DLR-0449,2024-05-03,Cooling System,450,348427.5
DLR-0449,2021-01-04,Filters & Fluids,420,531629.32
DLR-0449,2024-11-29,Engine Parts,282,467966.31
DLR-0449,2021-07-31,Electrical,133,529410.56
DLR-0449,2024-03-03,Electrical,471,397850.43
DLR-0450,2020-12-22,Suspension,164,1296547.02
DLR-0450,2022-11-15,Engine Parts,402,1500000.0
DLR-0450,2020-03-06,Body Parts,50,1500000.0
DLR-0450,2022-07-19,Electrical,167,1497478.85
DLR-0450,2020-08-14,Filters & Fluids,185,1500000.0
DLR-0450,2021-05-20,Transmission,317,905557.85
DLR-0450,2020-08-09,Filters & Fluids,283,1461477.72
DLR-0450,2021-11-23,Filters & Fluids,244,555822.59
DLR-0450,2021-07-31,Engine Parts,206,1500000.0
DLR-0450,2020-12-22,Cooling System,298,830852.08
DLR-0450,2024-07-14,Transmission,17,1333013.85
DLR-0450,2020-11-28,Body Parts,94,1276761.4
DLR-0450,2022-01-25,Cooling System,41,1500000.0
DLR-0450,2021-05-04,Suspension,123,1168325.45
DLR-0450,2023-09-07,Electrical,327,1142816.58
DLR-0450,2024-06-15,Filters & Fluids,355,1500000.0
DLR-0450,2023-05-13,Body Parts,193,1500000.0
DLR-0450,2021-01-06,Suspension,444,1163369.49
DLR-0450,2020-06-18,Filters & Fluids,337,1349499.8
DLR-0450,2023-01-06,Electrical,278,1500000.0
DLR-0450,2022-03-03,Suspension,33,1358901.07
DLR-0450,2021-07-26,Engine Parts,476,1086434.03
DLR-0450,2024-08-23,Electrical,319,1089002.31
DLR-0450,2022-06-10,Transmission,104,1170524.11
DLR-0451,2022-06-25,Electrical,60,1143301.37
DLR-0451,2022-09-21,Body Parts,497,732211.29
DLR-0451,2020-11-17,Electrical,434,825479.94
DLR-0451,2020-09-25,Engine Parts,164,1002407.78
DLR-0451,2020-06-27,Transmission,247,1500000.0
DLR-0451,2023-01-14,Electrical,473,1271257.63
DLR-0451,2020-09-01,Filters & Fluids,360,1375702.99
DLR-0451,2021-05-08,Electrical,470,1500000.0
DLR-0451,2022-04-11,Transmission,319,1500000.0
DLR-0451,2021-03-05,Cooling System,449,1330725.03
DLR-0451,2024-09-04,Engine Parts,212,1121481.89
DLR-0451,2021-03-29,Electrical,429,981341.81
DLR-0451,2021-12-27,Engine Parts,120,1500000.0
DLR-0451,2020-09-05,Suspension,310,1377175.66
DLR-0451,2020-11-17,Engine Parts,164,1268103.07
DLR-0451,2022-12-24,Filters & Fluids,13,1011801.25
DLR-0451,2021-01-13,Electrical,33,1038200.15
DLR-0451,2022-05-06,Brakes,353,1500000.0
DLR-0451,2023-04-13,Engine Parts,64,710737.04
DLR-0451,2023-03-26,Suspension,339,1500000.0
DLR-0451,2021-05-13,Suspension,201,1179693.21
DLR-0452,2022-09-29,Cooling System,53,352554.61
DLR-0452,2023-05-21,Engine Parts,11,174453.31
DLR-0452,2020-04-29,Engine Parts,104,373145.11
DLR-0452,2023-12-22,Filters & Fluids,230,325751.86
DLR-0452,2020-07-22,Transmission,84,367487.91
DLR-0452,2021-01-12,Filters & Fluids,202,595756.33
DLR-0452,2024-01-05,Body Parts,368,401654.71
DLR-0452,2022-10-05,Brakes,273,255801.12
DLR-0452,2024-02-24,Filters & Fluids,191,268302.01
DLR-0452,2023-05-13,Body Parts,11,464269.68
DLR-0452,2024-01-29,Cooling System,306,569803.99
DLR-0452,2023-06-27,Electrical,126,417287.7
DLR-0452,2020-01-01,Body Parts,416,478306.91
DLR-0452,2024-05-15,Filters & Fluids,382,466460.66
DLR-0452,2024-07-04,Suspension,79,587859.66
DLR-0452,2024-03-01,Suspension,52,82561.47
DLR-0452,2022-02-27,Cooling System,248,475082.84
DLR-0452,2024-05-20,Brakes,155,522560.41
DLR-0452,2021-11-09,Transmission,158,174191.44
DLR-0452,2022-06-22,Body Parts,438,242149.77
DLR-0452,2021-05-16,Cooling System,16,247382.59
DLR-0452,2024-05-21,Brakes,324,265681.47
DLR-0452,2021-08-28,Filters & Fluids,110,302742.44
DLR-0453,2020-06-13,Cooling System,265,1500000.0
DLR-0453,2022-05-26,Transmission,374,1500000.0
DLR-0453,2022-05-26,Filters & Fluids,39,1500000.0
DLR-0453,2021-12-06,Electrical,347,997306.16
DLR-0453,2022-08-22,Transmission,44,993178.2
DLR-0453,2020-09-13,Engine Parts,411,1500000.0
DLR-0453,2023-03-24,Electrical,293,1500000.0
DLR-0453,2020-06-26,Filters & Fluids,254,1500000.0
DLR-0453,2023-01-26,Engine Parts,218,1500000.0
DLR-0453,2023-09-18,Brakes,418,1482117.73
DLR-0453,2024-01-17,Engine Parts,89,1500000.0
DLR-0453,2020-09-27,Suspension,45,1298359.98
DLR-0453,2023-10-14,Brakes,210,1500000.0
DLR-0453,2022-09-06,Cooling System,22,593672.37
DLR-0453,2022-03-02,Cooling System,333,1087329.42
DLR-0453,2022-05-25,Suspension,181,1093793.29
DLR-0453,2021-05-18,Electrical,87,1275365.98
DLR-0453,2021-02-10,Cooling System,73,944092.05
DLR-0453,2023-01-09,Filters & Fluids,309,1179873.82
DLR-0453,2020-11-14,Brakes,454,591351.56
DLR-0453,2020-10-09,Transmission,429,1500000.0
DLR-0454,2024-01-15,Body Parts,341,580196.76
DLR-0454,2022-11-15,Filters & Fluids,222,190750.17
DLR-0454,2021-03-27,Cooling System,52,399640.82
DLR-0454,2020-06-19,Body Parts,443,680784.34
DLR-0454,2020-11-07,Body Parts,108,469674.73
DLR-0454,2020-02-14,Engine Parts,24,432734.05
DLR-0454,2024-03-08,Suspension,242,582097.76
DLR-0454,2024-08-27,Filters & Fluids,405,682463.41
DLR-0454,2021-05-18,Electrical,457,255275.41
DLR-0454,2021-05-13,Brakes,116,732030.84
DLR-0454,2020-10-20,Body Parts,233,407929.61
DLR-0454,2021-12-06,Transmission,204,595697.29
DLR-0454,2023-06-08,Suspension,74,591499.17
DLR-0454,2022-09-07,Body Parts,62,473504.13
DLR-0454,2022-10-02,Suspension,420,354321.66
DLR-0454,2023-10-30,Cooling System,221,531435.23
DLR-0454,2021-12-02,Brakes,461,990079.27
DLR-0454,2021-11-29,Suspension,480,273197.99
DLR-0454,2022-12-08,Electrical,31,1006155.12
DLR-0454,2020-07-12,Brakes,408,537666.92
DLR-0454,2021-07-16,Engine Parts,427,608489.14
DLR-0454,2022-03-05,Filters & Fluids,93,339189.41
DLR-0454,2023-12-05,Transmission,211,414895.34
DLR-0454,2021-08-22,Electrical,230,479301.68
DLR-0454,2022-06-30,Suspension,456,349033.21
DLR-0454,2024-12-22,Filters & Fluids,42,549859.69
DLR-0454,2024-07-07,Electrical,259,502316.19
DLR-0454,2021-01-09,Body Parts,171,1044187.47
DLR-0455,2021-03-27,Suspension,260,800415.49
DLR-0455,2024-09-04,Filters & Fluids,354,1500000.0
DLR-0455,2022-03-14,Filters & Fluids,486,1500000.0
DLR-0455,2024-03-18,Transmission,324,857807.67
DLR-0455,2022-08-19,Transmission,143,1500000.0
DLR-0455,2022-12-19,Cooling System,271,1261003.79
DLR-0455,2021-08-24,Transmission,91,50000.0
DLR-0455,2020-12-03,Body Parts,426,1500000.0
DLR-0455,2024-06-30,Body Parts,372,829835.47
DLR-0455,2022-01-22,Brakes,21,871335.03
DLR-0455,2021-09-20,Transmission,330,1500000.0
DLR-0455,2020-10-09,Filters & Fluids,12,1291703.11
DLR-0455,2022-04-26,Electrical,300,1500000.0
DLR-0455,2022-05-07,Filters & Fluids,206,1500000.0
DLR-0455,2022-12-29,Filters & Fluids,449,1113042.92
DLR-0455,2020-08-12,Electrical,429,1500000.0
DLR-0455,2023-10-08,Engine Parts,453,1046723.52
DLR-0455,2022-05-13,Electrical,394,1500000.0
DLR-0455,2022-07-05,Transmission,374,1084225.8
DLR-0455,2022-10-05,Electrical,315,1500000.0
DLR-0455,2021-04-18,Filters & Fluids,369,1500000.0
DLR-0455,2020-02-14,Cooling System,309,1500000.0
DLR-0455,2024-05-11,Suspension,141,1097674.1
DLR-0455,2023-11-03,Body Parts,453,1409161.5
DLR-0455,2020-10-10,Brakes,77,207847.13
DLR-0456,2021-09-08,Transmission,454,653860.81
DLR-0456,2024-05-21,Filters & Fluids,471,683907.68
DLR-0456,2020-01-09,Electrical,85,632039.86
DLR-0456,2024-05-31,Suspension,159,50000.0
DLR-0456,2022-10-07,Cooling System,291,296247.25
DLR-0456,2024-10-21,Engine Parts,156,420458.16
DLR-0456,2021-12-07,Cooling System,380,669998.14
DLR-0456,2023-03-07,Cooling System,449,669441.34
DLR-0456,2024-12-01,Electrical,201,559146.29
DLR-0456,2020-08-26,Body Parts,367,752458.93
DLR-0456,2023-09-04,Engine Parts,244,353701.83
DLR-0456,2020-02-19,Suspension,127,746456.4
DLR-0456,2023-08-23,Electrical,57,713938.11
DLR-0456,2021-08-22,Cooling System,294,690613.14
DLR-0456,2023-10-25,Electrical,406,556310.3
DLR-0456,2021-05-12,Suspension,237,1039378.52
DLR-0456,2023-08-14,Electrical,365,718366.97
DLR-0456,2020-04-24,Body Parts,172,367599.39
DLR-0456,2020-05-11,Transmission,259,659593.31
DLR-0456,2022-03-30,Cooling System,16,780596.01
DLR-0456,2022-03-20,Suspension,218,458853.94
DLR-0457,2023-10-06,Electrical,444,1500000.0
DLR-0457,2024-11-02,Transmission,112,1210454.16
DLR-0457,2020-01-09,Brakes,44,66159.1
DLR-0457,2020-10-10,Electrical,23,1175862.23
DLR-0457,2024-08-09,Engine Parts,466,879467.76
DLR-0457,2024-12-23,Body Parts,267,1275615.52
DLR-0457,2021-07-03,Electrical,208,1446570.23
DLR-0457,2024-07-31,Body Parts,405,1131968.06
DLR-0457,2024-11-16,Suspension,114,1500000.0
DLR-0457,2024-03-21,Suspension,226,974943.11
DLR-0457,2024-10-04,Cooling System,355,1312423.49
DLR-0457,2023-03-26,Transmission,21,1388075.88
DLR-0457,2024-06-05,Electrical,490,1009114.69
DLR-0457,2023-11-16,Transmission,265,1377085.21
DLR-0457,2024-01-22,Brakes,367,800237.35
DLR-0457,2021-02-27,Transmission,14,872521.26
DLR-0457,2024-10-10,Filters & Fluids,337,498754.75
DLR-0457,2023-10-18,Body Parts,320,1151391.83
DLR-0457,2021-08-08,Transmission,458,1186605.7
DLR-0457,2023-05-12,Electrical,22,1500000.0
DLR-0457,2023-02-25,Filters & Fluids,479,1382278.8
DLR-0457,2022-05-08,Body Parts,300,930385.87
DLR-0457,2024-01-04,Engine Parts,68,555164.53
DLR-0458,2020-10-25,Body Parts,328,1231797.17
DLR-0458,2022-01-26,Brakes,474,1500000.0
DLR-0458,2023-02-28,Suspension,201,1367177.69
DLR-0458,2020-04-12,Engine Parts,49,1500000.0
DLR-0458,2020-08-09,Filters & Fluids,159,961006.4
DLR-0458,2022-03-12,Brakes,253,854020.03
DLR-0458,2021-12-07,Engine Parts,286,740501.43
DLR-0458,2024-12-02,Engine Parts,120,1026523.48
DLR-0458,2022-12-08,Engine Parts,156,1016991.87
DLR-0458,2021-06-06,Brakes,41,1136804.6
DLR-0458,2021-07-31,Engine Parts,149,995695.07
DLR-0458,2021-05-10,Brakes,188,993876.35
DLR-0458,2022-04-10,Transmission,467,723788.5
DLR-0458,2022-11-08,Filters & Fluids,48,1445479.99
DLR-0458,2023-11-08,Suspension,436,1082137.59
DLR-0458,2021-11-07,Suspension,277,976733.55
DLR-0458,2023-07-23,Brakes,150,736079.71
DLR-0458,2022-11-20,Suspension,254,490596.49
DLR-0458,2021-09-27,Cooling System,173,1500000.0
DLR-0458,2021-12-22,Engine Parts,110,1282948.26
DLR-0458,2020-03-27,Engine Parts,62,367954.51
DLR-0458,2022-04-05,Filters & Fluids,205,1370519.77
DLR-0458,2021-07-31,Cooling System,66,1437442.09
DLR-0459,2024-09-17,Cooling System,291,393656.42
DLR-0459,2021-06-21,Engine Parts,56,614716.63
DLR-0459,2023-05-30,Engine Parts,89,407507.95
DLR-0459,2024-12-24,Cooling System,414,162476.47
DLR-0459,2023-09-07,Brakes,217,429775.35
DLR-0459,2023-05-26,Suspension,257,411734.6
DLR-0459,2023-12-08,Brakes,233,284505.47
DLR-0459,2020-07-10,Brakes,197,461033.83
DLR-0459,2022-11-22,Transmission,227,124850.21
DLR-0459,2024-06-24,Transmission,67,523585.02
DLR-0459,2020-06-23,Cooling System,433,243281.74
DLR-0459,2024-08-30,Transmission,234,227258.08
DLR-0459,2021-12-30,Suspension,349,357926.28
DLR-0459,2021-02-11,Electrical,221,439945.94
DLR-0459,2020-05-14,Cooling System,455,399588.61
DLR-0459,2020-03-26,Filters & Fluids,452,263601.13
DLR-0459,2020-02-27,Filters & Fluids,284,299086.61
DLR-0459,2021-02-28,Filters & Fluids,107,205043.65
DLR-0459,2021-06-07,Filters & Fluids,339,341298.01
DLR-0459,2023-01-09,Brakes,311,536253.18
DLR-0459,2021-12-13,Transmission,177,374360.56
DLR-0459,2022-06-19,Electrical,289,503912.14
DLR-0459,2022-01-26,Suspension,196,593310.2
DLR-0459,2021-05-05,Suspension,306,286797.22
DLR-0459,2023-09-05,Electrical,154,347014.01
DLR-0459,2020-11-22,Transmission,214,700678.93
DLR-0459,2023-09-12,Electrical,58,591651.51
DLR-0460,2024-05-09,Cooling System,181,347590.1
DLR-0460,2023-02-19,Engine Parts,44,1212602.29
DLR-0460,2023-10-27,Filters & Fluids,286,1050235.2
DLR-0460,2024-07-25,Body Parts,485,1397110.31
DLR-0460,2022-05-21,Transmission,290,737108.92
DLR-0460,2022-09-20,Suspension,12,697364.48
DLR-0460,2024-07-26,Suspension,13,766050.3
DLR-0460,2020-11-06,Filters & Fluids,114,809790.01
DLR-0460,2020-11-18,Cooling System,101,1392436.15
DLR-0460,2022-09-07,Transmission,230,553895.51
DLR-0460,2023-04-28,Suspension,140,788502.16
DLR-0460,2021-10-10,Brakes,336,298614.8
DLR-0460,2022-01-29,Engine Parts,94,1472989.49
DLR-0460,2021-10-17,Electrical,457,1500000.0
DLR-0460,2022-11-26,Filters & Fluids,493,912629.16
DLR-0460,2021-09-06,Transmission,64,924861.27
DLR-0460,2021-05-03,Engine Parts,421,1240353.2
DLR-0460,2023-01-19,Cooling System,428,1500000.0
DLR-0460,2021-01-25,Engine Parts,284,1221616.51
DLR-0460,2023-03-01,Cooling System,74,757032.38
DLR-0460,2024-12-19,Engine Parts,337,370094.52
DLR-0460,2022-07-24,Suspension,294,581646.97
DLR-0460,2024-11-06,Electrical,496,1080752.17
DLR-0460,2022-09-17,Cooling System,250,774762.44
DLR-0460,2022-07-22,Brakes,71,1131886.44
DLR-0460,2024-12-04,Body Parts,81,817771.91
DLR-0460,2021-10-15,Electrical,364,605578.5
DLR-0461,2023-08-29,Transmission,111,674713.87
DLR-0461,2020-01-03,Engine Parts,14,1500000.0
DLR-0461,2022-06-25,Brakes,84,1500000.0
DLR-0461,2020-05-29,Engine Parts,433,1500000.0
DLR-0461,2020-10-16,Body Parts,82,1500000.0
DLR-0461,2021-01-31,Body Parts,355,1055704.38
DLR-0461,2021-08-17,Cooling System,120,1500000.0
DLR-0461,2024-12-24,Engine Parts,188,1258135.32
DLR-0461,2024-02-22,Cooling System,444,1387629.3
DLR-0461,2024-08-09,Cooling System,250,1253159.57
DLR-0461,2020-07-11,Transmission,488,50000.0
DLR-0461,2020-09-03,Cooling System,65,1500000.0
DLR-0461,2022-02-09,Filters & Fluids,373,1500000.0
DLR-0461,2023-06-03,Transmission,189,1443209.76
DLR-0461,2024-04-29,Transmission,216,1243494.21
DLR-0461,2024-04-25,Cooling System,218,1358348.19
DLR-0461,2021-08-29,Engine Parts,320,970387.74
DLR-0461,2023-06-02,Transmission,278,1500000.0
DLR-0461,2024-10-16,Suspension,109,608379.84
DLR-0461,2021-08-11,Body Parts,18,1369894.9
DLR-0461,2020-02-05,Filters & Fluids,87,1500000.0
DLR-0461,2020-11-26,Body Parts,493,1173678.74
DLR-0461,2020-10-10,Transmission,359,1464142.57
DLR-0461,2023-12-30,Filters & Fluids,110,769419.46
DLR-0461,2024-05-17,Cooling System,329,782428.35
DLR-0461,2021-02-14,Electrical,75,1395725.73
DLR-0461,2024-09-11,Brakes,306,1500000.0
DLR-0462,2024-04-05,Body Parts,134,121901.2
DLR-0462,2023-07-01,Engine Parts,244,589294.02
DLR-0462,2020-02-13,Filters & Fluids,364,381575.71
DLR-0462,2021-08-05,Cooling System,353,449902.81
DLR-0462,2021-05-13,Transmission,35,226294.0
DLR-0462,2024-04-10,Brakes,181,321434.64
DLR-0462,2022-10-06,Brakes,52,675894.44
DLR-0462,2021-11-04,Engine Parts,391,493908.36
DLR-0462,2023-12-08,Brakes,32,412858.21
DLR-0462,2020-05-21,Transmission,372,464784.77
DLR-0462,2024-08-24,Electrical,224,582896.31
DLR-0462,2020-01-19,Engine Parts,268,573396.43
DLR-0462,2020-03-07,Electrical,215,472869.73
DLR-0462,2021-12-15,Suspension,352,700627.03
DLR-0462,2021-06-19,Cooling System,475,676740.21
DLR-0462,2021-11-19,Cooling System,452,568107.55
DLR-0462,2023-02-13,Suspension,122,498149.3
DLR-0462,2021-10-14,Body Parts,269,615677.61
DLR-0462,2022-10-21,Suspension,193,548782.15
DLR-0462,2022-10-04,Brakes,317,694356.01
DLR-0462,2021-01-17,Brakes,155,662914.47
DLR-0463,2022-08-24,Brakes,428,222261.91
DLR-0463,2021-05-31,Transmission,134,212105.52
DLR-0463,2023-12-26,Transmission,334,269812.57
DLR-0463,2022-03-04,Body Parts,357,521420.8
DLR-0463,2024-08-30,Suspension,425,138553.65
DLR-0463,2020-11-15,Engine Parts,458,434213.61
DLR-0463,2021-03-01,Brakes,492,429381.46
DLR-0463,2022-10-10,Electrical,428,549397.21
DLR-0463,2023-09-08,Transmission,226,402050.8
DLR-0463,2022-01-17,Electrical,408,173518.59
DLR-0463,2022-11-27,Electrical,168,231096.76
DLR-0463,2022-03-15,Filters & Fluids,145,197700.67
DLR-0463,2024-10-23,Electrical,378,294308.41
DLR-0463,2022-10-17,Electrical,158,347564.76
DLR-0463,2020-01-06,Engine Parts,425,200183.77
DLR-0463,2020-03-11,Electrical,20,595599.3
DLR-0463,2023-01-23,Transmission,350,176207.79
DLR-0463,2020-04-11,Brakes,165,576915.51
DLR-0463,2023-09-27,Transmission,414,552774.45
DLR-0463,2020-02-05,Filters & Fluids,54,509745.38
DLR-0463,2023-04-21,Engine Parts,296,270935.01
DLR-0463,2024-04-17,Filters & Fluids,153,426367.63
DLR-0463,2021-03-02,Electrical,263,183394.33
DLR-0463,2024-12-01,Brakes,215,511636.06
DLR-0463,2023-08-27,Suspension,383,363902.28
DLR-0463,2020-04-26,Suspension,130,313601.97
DLR-0464,2022-05-11,Suspension,205,765753.09
DLR-0464,2023-05-10,Suspension,425,50000.0
DLR-0464,2020-01-27,Brakes,474,876875.49
DLR-0464,2020-04-29,Engine Parts,379,1500000.0
DLR-0464,2020-03-18,Engine Parts,279,1258299.94
DLR-0464,2024-08-07,Suspension,43,1398402.69
DLR-0464,2023-02-06,Cooling System,276,1500000.0
DLR-0464,2020-08-21,Engine Parts,424,1500000.0
DLR-0464,2021-09-26,Engine Parts,98,1500000.0
DLR-0464,2022-12-14,Suspension,181,916599.0
DLR-0464,2023-12-02,Body Parts,43,334457.66
DLR-0464,2021-11-17,Electrical,329,1500000.0
DLR-0464,2023-10-30,Engine Parts,328,1500000.0
DLR-0464,2024-02-23,Suspension,35,1500000.0
DLR-0464,2021-06-21,Suspension,334,737707.05
DLR-0464,2022-06-27,Transmission,227,1500000.0
DLR-0464,2020-06-30,Suspension,404,1435209.79
DLR-0464,2022-05-05,Transmission,97,1432211.33
DLR-0464,2022-12-29,Engine Parts,272,1500000.0
DLR-0464,2024-06-03,Brakes,81,1500000.0
DLR-0464,2020-10-07,Transmission,276,788511.05
DLR-0464,2020-05-16,Filters & Fluids,446,1305154.84
DLR-0464,2024-11-06,Body Parts,409,1500000.0
DLR-0464,2022-07-28,Body Parts,403,1500000.0
DLR-0464,2022-07-26,Engine Parts,456,1500000.0
DLR-0465,2024-01-10,Suspension,47,1500000.0
DLR-0465,2024-08-23,Brakes,28,1282969.81
DLR-0465,2021-12-15,Suspension,355,1500000.0
DLR-0465,2024-05-15,Suspension,14,50000.0
DLR-0465,2024-10-31,Transmission,264,1230209.88
DLR-0465,2021-02-19,Cooling System,326,1500000.0
DLR-0465,2022-10-28,Body Parts,81,1265763.32
DLR-0465,2020-07-12,Brakes,392,1220263.56
DLR-0465,2021-09-23,Electrical,351,875128.23
DLR-0465,2022-05-14,Suspension,252,1500000.0
DLR-0465,2022-04-15,Filters & Fluids,341,1500000.0
DLR-0465,2020-02-28,Brakes,217,1500000.0
DLR-0465,2024-07-21,Cooling System,228,464271.62
DLR-0465,2022-09-07,Brakes,270,1403729.97
DLR-0465,2022-10-11,Cooling System,213,1331933.4
DLR-0465,2024-11-16,Electrical,346,1331656.98
DLR-0465,2022-12-23,Suspension,219,1130383.47
DLR-0465,2021-04-28,Transmission,288,1292337.44
DLR-0465,2022-12-13,Filters & Fluids,22,1500000.0
DLR-0465,2020-06-28,Transmission,460,352289.19
DLR-0465,2024-05-08,Electrical,245,1500000.0
DLR-0465,2022-04-02,Electrical,313,1500000.0
DLR-0465,2020-11-21,Electrical,227,1474600.86
DLR-0465,2022-06-04,Transmission,237,1500000.0
DLR-0465,2022-11-20,Engine Parts,301,628899.15
DLR-0466,2022-07-05,Transmission,53,1101179.46
DLR-0466,2022-03-20,Filters & Fluids,96,1427354.74
DLR-0466,2021-01-18,Engine Parts,247,1500000.0
DLR-0466,2021-08-19,Suspension,423,1472102.05
DLR-0466,2021-10-13,Brakes,79,1500000.0
DLR-0466,2021-10-24,Filters & Fluids,328,1146252.6
DLR-0466,2022-09-03,Cooling System,248,1500000.0
DLR-0466,2020-11-07,Transmission,175,1500000.0
DLR-0466,2023-05-20,Cooling System,204,1500000.0
DLR-0466,2021-08-29,Engine Parts,291,1451126.41
DLR-0466,2024-09-13,Suspension,477,1500000.0
DLR-0466,2023-02-14,Filters & Fluids,389,1500000.0
DLR-0466,2022-12-25,Engine Parts,172,1500000.0
DLR-0466,2020-03-01,Brakes,480,1500000.0
DLR-0466,2023-12-26,Body Parts,73,1500000.0
DLR-0466,2024-05-02,Cooling System,65,1423704.84
DLR-0466,2024-12-31,Transmission,178,1500000.0
DLR-0466,2022-09-15,Suspension,302,1270143.05
DLR-0466,2020-05-23,Electrical,312,946156.56
DLR-0466,2024-11-02,Filters & Fluids,454,1338303.75
DLR-0466,2022-03-22,Filters & Fluids,420,1454233.11
DLR-0466,2020-07-09,Cooling System,51,503051.41
DLR-0466,2023-08-20,Brakes,440,1500000.0
DLR-0467,2022-12-12,Transmission,30,50000.0
DLR-0467,2020-04-24,Filters & Fluids,406,1251556.07
DLR-0467,2020-03-30,Engine Parts,377,960450.99
DLR-0467,2023-05-20,Electrical,144,537357.91
DLR-0467,2021-07-06,Electrical,277,602262.33
DLR-0467,2022-07-04,Cooling System,188,672713.25
DLR-0467,2023-08-02,Cooling System,35,458601.51
DLR-0467,2023-07-06,Suspension,338,646228.6
DLR-0467,2020-02-04,Electrical,311,565440.01
