dealer_id,city,sale_date,parts_category,units_sold,revenue_inr
DLR-0285,Ahmedabad,2021-06-18,Body Parts,291,1046000
DLR-0285,Ahmedabad,2020-10-05,Electrical,32,1059000
DLR-0285,Ahmedabad,2022-05-25,Tyres & Wheels,445,679000
DLR-0285,Ahmedabad,2024-09-12,Suspension,81,735000
DLR-0285,Ahmedabad,2024-07-02,Suspension,367,576000
DLR-0285,Ahmedabad,2023-07-27,Brakes,275,922000
DLR-0285,Ahmedabad,2020-10-29,Tyres & Wheels,46,973000
DLR-0285,Ahmedabad,2022-05-14,Brakes,387,570000
DLR-0286,Kolkata,2022-08-01,Electrical,358,749000
DLR-0286,Kolkata,2021-07-19,Body Parts,25,571000
DLR-0286,Kolkata,2020-03-08,Engine Parts,409,660000
DLR-0286,Kolkata,2020-02-25,Engine Parts,451,950000
DLR-0286,Kolkata,2024-07-16,Engine Parts,52,693000
DLR-0286,Kolkata,2021-10-22,Electrical,397,780000
DLR-0286,Kolkata,2024-02-29,Brakes,52,515000
DLR-0286,Kolkata,2023-11-09,Suspension,256,877000
DLR-0286,Kolkata,2024-07-07,Brakes,234,831000
DLR-0286,Kolkata,2024-05-23,Body Parts,39,694000
DLR-0286,Kolkata,2024-05-31,Engine Parts,378,802000
DLR-0286,Kolkata,2020-11-02,Body Parts,170,876000
DLR-0286,Kolkata,2022-02-15,Brakes,416,677000
DLR-0286,Kolkata,2022-10-29,Transmission,395,545000
DLR-0286,Kolkata,2021-08-21,Transmission,91,1201000
DLR-0286,Kolkata,2020-06-23,Electrical,317,713000
DLR-0286,Kolkata,2023-09-30,Tyres & Wheels,157,821000
DLR-0286,Kolkata,2022-10-02,Brakes,87,1042000
DLR-0286,Kolkata,2020-12-25,Transmission,266,1546000
DLR-0286,Kolkata,2023-06-27,Engine Parts,170,591000
DLR-0286,Kolkata,2022-02-16,Tyres & Wheels,30,930000
DLR-0286,Kolkata,2022-11-04,Filters,249,698000
DLR-0286,Kolkata,2020-02-23,Engine Parts,316,732000
DLR-0286,Kolkata,2020-04-10,Engine Parts,348,696000
DLR-0286,Kolkata,2021-06-19,Suspension,203,615000
DLR-0287,Chandigarh,2023-07-27,Body Parts,55,366000
DLR-0287,Chandigarh,2022-01-10,Transmission,281,237000
DLR-0287,Chandigarh,2020-11-03,Filters,203,455000
DLR-0287,Chandigarh,2023-02-27,Brakes,130,375000
DLR-0287,Chandigarh,2022-04-25,Electrical,418,408000
DLR-0287,Chandigarh,2021-07-05,Suspension,174,328000
DLR-0287,Chandigarh,2022-01-26,Engine Parts,197,337000
DLR-0287,Chandigarh,2021-09-27,Electrical,411,396000
DLR-0287,Chandigarh,2023-03-27,Filters,383,265000
DLR-0287,Chandigarh,2020-03-26,Engine Parts,330,338000
DLR-0287,Chandigarh,2022-08-20,Engine Parts,218,293000
DLR-0287,Chandigarh,2021-03-01,Suspension,220,290000
DLR-0287,Chandigarh,2023-05-18,Tyres & Wheels,326,180000
DLR-0287,Chandigarh,2021-12-28,Engine Parts,405,491000
DLR-0287,Chandigarh,2023-07-02,Electrical,74,308000
DLR-0287,Chandigarh,2020-05-12,Engine Parts,147,475000
DLR-0287,Chandigarh,2024-06-30,Engine Parts,485,466000
DLR-0287,Chandigarh,2020-09-07,Filters,139,254000
DLR-0287,Chandigarh,2024-09-05,Brakes,465,272000
DLR-0287,Chandigarh,2023-02-12,Engine Parts,143,600000
DLR-0287,Chandigarh,2023-07-05,Transmission,448,528000
DLR-0287,Chandigarh,2023-08-11,Electrical,290,367000
DLR-0287,Chandigarh,2022-08-28,Tyres & Wheels,460,393000
DLR-0287,Chandigarh,2021-05-24,Suspension,203,313000
DLR-0287,Chandigarh,2024-01-10,Suspension,280,409000
DLR-0288,Bengaluru,2022-03-29,Transmission,134,697000
DLR-0288,Bengaluru,2020-11-13,Brakes,82,434000
DLR-0288,Bengaluru,2023-11-27,Filters,326,576000
DLR-0288,Bengaluru,2023-10-20,Transmission,381,844000
DLR-0288,Bengaluru,2020-12-15,Transmission,218,614000
DLR-0288,Bengaluru,2021-09-01,Electrical,20,827000
DLR-0288,Bengaluru,2021-05-12,Filters,397,625000
DLR-0288,Bengaluru,2024-01-08,Electrical,198,684000
DLR-0288,Bengaluru,2024-01-19,Filters,119,1011000
DLR-0288,Bengaluru,2020-08-01,Transmission,408,889000
DLR-0288,Bengaluru,2021-05-30,Brakes,246,838000
DLR-0288,Bengaluru,2024-11-23,Engine Parts,430,1016000
DLR-0288,Bengaluru,2022-03-10,Transmission,494,936000
DLR-0288,Bengaluru,2023-07-17,Filters,90,1129000
DLR-0288,Bengaluru,2021-12-27,Body Parts,397,748000
DLR-0288,Bengaluru,2021-08-18,Engine Parts,105,754000
DLR-0288,Bengaluru,2022-04-05,Suspension,379,580000
DLR-0288,Bengaluru,2023-10-15,Body Parts,184,754000
DLR-0288,Bengaluru,2023-01-18,Electrical,160,1033000
DLR-0288,Bengaluru,2021-01-27,Engine Parts,352,1100000
DLR-0288,Bengaluru,2020-06-22,Tyres & Wheels,203,1032000
DLR-0289,Mumbai,2022-04-22,Transmission,451,481000
DLR-0289,Mumbai,2021-08-18,Engine Parts,405,1057000
DLR-0289,Mumbai,2021-04-07,Brakes,198,472000
DLR-0289,Mumbai,2021-05-09,Electrical,435,1020000
DLR-0289,Mumbai,2021-07-18,Body Parts,381,766000
DLR-0289,Mumbai,2020-10-01,Tyres & Wheels,322,981000
DLR-0289,Mumbai,2024-08-30,Engine Parts,354,574000
DLR-0289,Mumbai,2023-11-10,Body Parts,29,1074000
DLR-0289,Mumbai,2021-08-16,Engine Parts,446,547000
DLR-0289,Mumbai,2021-08-19,Suspension,114,706000
DLR-0289,Mumbai,2021-03-18,Suspension,401,640000
DLR-0289,Mumbai,2024-08-14,Body Parts,109,489000
DLR-0289,Mumbai,2024-08-23,Transmission,310,859000
DLR-0289,Mumbai,2021-10-07,Brakes,212,1201000
DLR-0289,Mumbai,2024-01-31,Suspension,423,1373000
DLR-0289,Mumbai,2020-10-16,Brakes,56,859000
DLR-0289,Mumbai,2020-07-12,Tyres & Wheels,279,1063000
DLR-0289,Mumbai,2022-08-13,Brakes,288,886000
DLR-0289,Mumbai,2020-04-08,Suspension,133,940000
DLR-0289,Mumbai,2023-04-30,Brakes,333,772000
DLR-0289,Mumbai,2023-10-22,Suspension,262,879000
DLR-0289,Mumbai,2021-03-19,Electrical,217,947000
DLR-0289,Mumbai,2023-08-11,Body Parts,125,724000
DLR-0289,Mumbai,2020-03-21,Filters,447,825000
DLR-0290,Ahmedabad,2024-01-21,Brakes,499,828000
DLR-0290,Ahmedabad,2020-06-20,Tyres & Wheels,398,1005000
DLR-0290,Ahmedabad,2021-11-01,Filters,58,627000
DLR-0290,Ahmedabad,2022-08-03,Filters,408,830000
DLR-0290,Ahmedabad,2023-02-05,Engine Parts,15,1222000
DLR-0290,Ahmedabad,2021-01-13,Suspension,430,1073000
DLR-0290,Ahmedabad,2020-02-24,Engine Parts,310,1110000
DLR-0290,Ahmedabad,2020-08-06,Body Parts,408,845000
DLR-0290,Ahmedabad,2022-04-29,Brakes,291,904000
DLR-0290,Ahmedabad,2020-09-18,Engine Parts,135,1040000
DLR-0290,Ahmedabad,2023-11-10,Filters,180,1152000
DLR-0290,Ahmedabad,2022-08-25,Tyres & Wheels,145,450000
DLR-0290,Ahmedabad,2024-02-02,Transmission,431,577000
DLR-0290,Ahmedabad,2023-05-05,Brakes,381,1102000
DLR-0290,Ahmedabad,2022-04-30,Engine Parts,461,785000
DLR-0290,Ahmedabad,2023-06-25,Suspension,210,706000
DLR-0290,Ahmedabad,2022-01-23,Body Parts,78,589000
DLR-0290,Ahmedabad,2024-12-19,Engine Parts,49,729000
DLR-0290,Ahmedabad,2021-09-29,Brakes,423,560000
DLR-0290,Ahmedabad,2020-09-09,Transmission,65,1258000
DLR-0291,Amritsar,2021-08-21,Suspension,128,368000
DLR-0291,Amritsar,2022-03-24,Tyres & Wheels,185,365000
DLR-0291,Amritsar,2024-09-12,Engine Parts,310,423000
DLR-0291,Amritsar,2020-10-12,Filters,109,457000
DLR-0291,Amritsar,2020-12-15,Electrical,492,455000
DLR-0291,Amritsar,2021-03-17,Electrical,47,467000
DLR-0291,Amritsar,2021-05-06,Tyres & Wheels,150,313000
DLR-0291,Amritsar,2021-11-17,Body Parts,224,343000
DLR-0291,Amritsar,2020-06-06,Brakes,140,439000
DLR-0291,Amritsar,2020-03-15,Transmission,76,323000
DLR-0291,Amritsar,2022-11-30,Filters,491,370000
DLR-0291,Amritsar,2024-03-10,Engine Parts,434,406000
DLR-0291,Amritsar,2022-01-21,Engine Parts,408,441000
DLR-0291,Amritsar,2024-06-10,Body Parts,131,210000
DLR-0291,Amritsar,2022-10-05,Filters,229,434000
DLR-0291,Amritsar,2022-06-10,Engine Parts,275,349000
DLR-0291,Amritsar,2023-11-21,Brakes,69,434000
DLR-0291,Amritsar,2024-03-08,Electrical,228,440000
DLR-0291,Amritsar,2024-05-17,Engine Parts,490,515000
DLR-0291,Amritsar,2020-03-27,Suspension,457,492000
DLR-0291,Amritsar,2020-04-23,Suspension,194,491000
DLR-0291,Amritsar,2022-03-10,Filters,462,500000
DLR-0291,Amritsar,2023-05-29,Brakes,428,396000
DLR-0291,Amritsar,2024-11-19,Engine Parts,207,373000
DLR-0291,Amritsar,2020-11-11,Tyres & Wheels,47,449000
DLR-0291,Amritsar,2021-10-18,Suspension,61,436000
DLR-0291,Amritsar,2020-12-25,Suspension,140,342000
DLR-0291,Amritsar,2021-11-28,Body Parts,36,406000
DLR-0292,Hyderabad,2022-11-08,Electrical,233,833000
DLR-0292,Hyderabad,2023-03-17,Brakes,258,669000
DLR-0292,Hyderabad,2023-07-06,Tyres & Wheels,227,1098000
DLR-0292,Hyderabad,2024-04-11,Electrical,328,851000
DLR-0292,Hyderabad,2021-03-07,Transmission,158,1250000
DLR-0292,Hyderabad,2024-03-15,Engine Parts,69,515000
DLR-0292,Hyderabad,2021-05-10,Transmission,468,729000
DLR-0292,Hyderabad,2023-02-09,Engine Parts,416,847000
DLR-0292,Hyderabad,2022-12-16,Tyres & Wheels,409,1067000
DLR-0292,Hyderabad,2021-02-01,Body Parts,162,920000
DLR-0292,Hyderabad,2021-05-01,Tyres & Wheels,451,902000
DLR-0292,Hyderabad,2023-09-28,Electrical,218,615000
DLR-0292,Hyderabad,2020-04-04,Suspension,129,609000
DLR-0292,Hyderabad,2023-08-14,Body Parts,324,905000
DLR-0292,Hyderabad,2024-01-22,Brakes,37,567000
DLR-0292,Hyderabad,2020-07-28,Body Parts,241,734000
DLR-0292,Hyderabad,2023-11-16,Engine Parts,320,940000
DLR-0292,Hyderabad,2024-08-10,Engine Parts,269,644000
DLR-0292,Hyderabad,2022-01-24,Brakes,421,1161000
DLR-0292,Hyderabad,2021-08-15,Transmission,303,1085000
DLR-0292,Hyderabad,2021-01-07,Engine Parts,375,526000
DLR-0292,Hyderabad,2022-07-16,Transmission,308,654000
DLR-0292,Hyderabad,2024-07-11,Electrical,216,383000
DLR-0292,Hyderabad,2024-03-28,Filters,402,683000
DLR-0292,Hyderabad,2023-07-02,Filters,455,993000
DLR-0292,Hyderabad,2024-05-17,Transmission,435,757000
DLR-0293,Kochi,2023-08-07,Tyres & Wheels,55,411000
DLR-0293,Kochi,2024-12-25,Transmission,84,233000
DLR-0293,Kochi,2023-01-01,Body Parts,306,442000
DLR-0293,Kochi,2022-02-25,Suspension,85,320000
DLR-0293,Kochi,2021-11-07,Brakes,160,371000
DLR-0293,Kochi,2020-02-13,Transmission,301,362000
DLR-0293,Kochi,2023-06-21,Suspension,498,256000
DLR-0293,Kochi,2020-12-24,Suspension,65,266000
DLR-0293,Kochi,2021-01-13,Suspension,160,457000
DLR-0293,Kochi,2024-05-17,Electrical,407,406000
DLR-0293,Kochi,2022-05-30,Filters,298,465000
DLR-0293,Kochi,2023-02-20,Engine Parts,218,399000
DLR-0293,Kochi,2023-06-28,Engine Parts,295,383000
DLR-0293,Kochi,2022-08-26,Electrical,213,215000
DLR-0293,Kochi,2023-08-04,Brakes,244,346000
DLR-0293,Kochi,2024-04-13,Filters,466,368000
DLR-0293,Kochi,2020-03-03,Tyres & Wheels,99,546000
DLR-0293,Kochi,2024-03-14,Suspension,168,432000
DLR-0293,Kochi,2023-02-24,Suspension,276,508000
DLR-0293,Kochi,2023-05-27,Suspension,176,424000
DLR-0293,Kochi,2023-10-04,Body Parts,342,306000
DLR-0293,Kochi,2021-05-14,Electrical,346,381000
DLR-0293,Kochi,2023-02-23,Engine Parts,438,391000
DLR-0293,Kochi,2024-08-03,Transmission,433,285000
DLR-0293,Kochi,2020-01-07,Body Parts,218,335000
DLR-0293,Kochi,2024-12-22,Brakes,82,351000
DLR-0293,Kochi,2023-11-24,Filters,184,515000
DLR-0293,Kochi,2020-03-02,Electrical,217,183000
DLR-0294,Indore,2023-01-20,Electrical,232,667000
DLR-0294,Indore,2023-09-15,Transmission,57,388000
DLR-0294,Indore,2024-05-23,Filters,303,332000
DLR-0294,Indore,2022-02-13,Body Parts,218,663000
DLR-0294,Indore,2023-07-14,Brakes,482,605000
DLR-0294,Indore,2024-08-25,Suspension,17,673000
DLR-0294,Indore,2023-02-24,Tyres & Wheels,424,614000
DLR-0294,Indore,2022-05-22,Brakes,354,778000
DLR-0294,Indore,2024-08-28,Electrical,402,583000
DLR-0294,Indore,2021-01-24,Body Parts,302,490000
DLR-0294,Indore,2021-11-20,Brakes,138,555000
DLR-0294,Indore,2024-09-23,Suspension,407,672000
DLR-0294,Indore,2021-06-30,Filters,287,409000
DLR-0294,Indore,2020-11-01,Suspension,310,425000
DLR-0294,Indore,2024-06-18,Transmission,445,470000
DLR-0294,Indore,2022-11-08,Transmission,330,236000
DLR-0294,Indore,2020-03-24,Engine Parts,436,528000
DLR-0294,Indore,2020-12-02,Tyres & Wheels,395,265000
DLR-0294,Indore,2021-04-03,Engine Parts,13,517000
DLR-0294,Indore,2023-09-29,Filters,317,622000
DLR-0294,Indore,2022-03-11,Filters,42,448000
DLR-0294,Indore,2020-04-22,Brakes,436,728000
DLR-0294,Indore,2024-04-12,Filters,267,320000
DLR-0294,Indore,2021-02-17,Brakes,51,665000
DLR-0294,Indore,2023-09-30,Suspension,426,598000
DLR-0295,Pune,2024-08-13,Engine Parts,34,497000
DLR-0295,Pune,2020-05-15,Filters,280,1382000
DLR-0295,Pune,2020-04-24,Transmission,51,827000
DLR-0295,Pune,2021-08-23,Brakes,449,665000
DLR-0295,Pune,2024-02-19,Body Parts,37,559000
DLR-0295,Pune,2022-07-17,Filters,406,796000
DLR-0295,Pune,2020-12-28,Suspension,456,815000
DLR-0295,Pune,2023-04-07,Tyres & Wheels,338,861000
DLR-0295,Pune,2022-04-22,Electrical,35,780000
DLR-0295,Pune,2024-02-03,Body Parts,122,967000
DLR-0295,Pune,2023-07-29,Transmission,148,762000
DLR-0295,Pune,2020-02-04,Tyres & Wheels,235,453000
DLR-0295,Pune,2022-06-25,Transmission,210,810000
DLR-0295,Pune,2020-11-28,Engine Parts,375,367000
DLR-0295,Pune,2022-07-08,Electrical,381,911000
DLR-0295,Pune,2022-04-05,Filters,353,644000
DLR-0295,Pune,2020-09-23,Electrical,186,873000
DLR-0295,Pune,2020-02-09,Brakes,391,1103000
DLR-0295,Pune,2024-11-21,Tyres & Wheels,381,650000
DLR-0295,Pune,2023-07-04,Tyres & Wheels,482,1052000
DLR-0295,Pune,2022-02-26,Engine Parts,92,753000
DLR-0295,Pune,2023-03-03,Brakes,403,1191000
DLR-0295,Pune,2024-05-11,Transmission,21,767000
DLR-0295,Pune,2022-03-24,Transmission,44,672000
DLR-0295,Pune,2021-02-03,Suspension,113,977000
DLR-0296,Kochi,2021-04-20,Brakes,489,331000
DLR-0296,Kochi,2020-09-28,Body Parts,193,294000
DLR-0296,Kochi,2024-01-04,Electrical,113,327000
DLR-0296,Kochi,2021-12-07,Filters,65,366000
DLR-0296,Kochi,2022-08-14,Brakes,247,491000
DLR-0296,Kochi,2020-01-22,Suspension,444,196000
DLR-0296,Kochi,2020-12-02,Brakes,50,372000
DLR-0296,Kochi,2023-05-19,Electrical,10,426000
DLR-0296,Kochi,2022-02-16,Brakes,122,387000
DLR-0296,Kochi,2024-03-16,Filters,131,488000
DLR-0296,Kochi,2024-08-16,Body Parts,77,363000
DLR-0296,Kochi,2022-08-15,Tyres & Wheels,289,353000
DLR-0296,Kochi,2023-03-20,Body Parts,202,423000
DLR-0296,Kochi,2020-09-05,Suspension,121,379000
DLR-0296,Kochi,2022-07-05,Brakes,466,335000
DLR-0296,Kochi,2023-09-29,Transmission,167,416000
DLR-0296,Kochi,2021-06-25,Engine Parts,381,311000
DLR-0296,Kochi,2020-12-11,Body Parts,34,315000
DLR-0296,Kochi,2020-10-15,Filters,160,322000
DLR-0296,Kochi,2022-11-11,Engine Parts,428,492000
DLR-0296,Kochi,2020-07-12,Filters,151,80000
DLR-0296,Kochi,2021-08-06,Engine Parts,131,406000
DLR-0296,Kochi,2022-07-14,Suspension,359,373000
DLR-0296,Kochi,2021-05-27,Brakes,213,219000
DLR-0296,Kochi,2022-08-21,Brakes,484,398000
DLR-0296,Kochi,2020-10-17,Tyres & Wheels,389,413000
DLR-0296,Kochi,2024-06-07,Tyres & Wheels,351,423000
DLR-0297,Hyderabad,2020-12-14,Electrical,48,310000
DLR-0297,Hyderabad,2020-01-29,Electrical,337,1113000
DLR-0297,Hyderabad,2020-07-07,Tyres & Wheels,467,692000
DLR-0297,Hyderabad,2024-08-07,Electrical,62,977000
DLR-0297,Hyderabad,2023-07-10,Suspension,143,988000
DLR-0297,Hyderabad,2022-11-29,Filters,97,665000
DLR-0297,Hyderabad,2023-03-18,Body Parts,386,972000
DLR-0297,Hyderabad,2024-08-26,Tyres & Wheels,411,763000
DLR-0297,Hyderabad,2024-02-06,Tyres & Wheels,129,426000
DLR-0297,Hyderabad,2024-04-01,Filters,453,1074000
DLR-0297,Hyderabad,2024-08-19,Suspension,457,685000
DLR-0297,Hyderabad,2024-08-11,Suspension,458,669000
DLR-0297,Hyderabad,2020-08-23,Electrical,288,759000
DLR-0297,Hyderabad,2023-10-27,Body Parts,219,894000
DLR-0297,Hyderabad,2020-02-29,Body Parts,127,829000
DLR-0297,Hyderabad,2023-03-18,Tyres & Wheels,388,950000
DLR-0297,Hyderabad,2020-02-16,Tyres & Wheels,412,572000
DLR-0297,Hyderabad,2023-12-10,Filters,216,692000
DLR-0297,Hyderabad,2023-10-26,Brakes,242,817000
DLR-0297,Hyderabad,2022-09-06,Engine Parts,216,1220000
DLR-0297,Hyderabad,2024-10-29,Tyres & Wheels,130,817000
DLR-0297,Hyderabad,2022-04-09,Electrical,450,1057000
DLR-0297,Hyderabad,2024-06-10,Engine Parts,196,848000
DLR-0297,Hyderabad,2024-04-14,Engine Parts,202,743000
DLR-0297,Hyderabad,2023-01-12,Electrical,53,791000
DLR-0297,Hyderabad,2023-09-11,Electrical,102,806000
DLR-0297,Hyderabad,2021-04-03,Body Parts,177,961000
DLR-0297,Hyderabad,2023-10-12,Electrical,54,1115000
DLR-0298,Mangaluru,2023-10-22,Body Parts,17,402000
DLR-0298,Mangaluru,2024-05-10,Body Parts,286,477000
DLR-0298,Mangaluru,2022-07-05,Brakes,361,283000
DLR-0298,Mangaluru,2021-06-26,Filters,301,333000
DLR-0298,Mangaluru,2020-11-03,Brakes,277,305000
DLR-0298,Mangaluru,2023-08-26,Electrical,47,398000
DLR-0298,Mangaluru,2023-03-14,Electrical,177,338000
DLR-0298,Mangaluru,2023-03-08,Filters,243,436000
DLR-0298,Mangaluru,2024-03-26,Engine Parts,295,286000
DLR-0298,Mangaluru,2023-04-24,Transmission,130,374000
DLR-0298,Mangaluru,2022-05-30,Transmission,411,432000
DLR-0298,Mangaluru,2023-01-24,Engine Parts,497,184000
DLR-0298,Mangaluru,2020-11-20,Electrical,466,561000
DLR-0298,Mangaluru,2020-03-18,Body Parts,418,345000
DLR-0298,Mangaluru,2020-03-10,Suspension,349,188000
DLR-0298,Mangaluru,2024-09-19,Filters,378,384000
DLR-0298,Mangaluru,2023-05-10,Transmission,269,373000
DLR-0298,Mangaluru,2021-08-20,Electrical,162,363000
DLR-0298,Mangaluru,2024-12-12,Body Parts,443,459000
DLR-0298,Mangaluru,2024-02-15,Brakes,341,437000
DLR-0298,Mangaluru,2020-06-21,Transmission,187,397000
DLR-0298,Mangaluru,2022-07-14,Tyres & Wheels,424,411000
DLR-0298,Mangaluru,2024-03-18,Engine Parts,365,361000
DLR-0298,Mangaluru,2023-09-03,Tyres & Wheels,56,530000
DLR-0298,Mangaluru,2022-01-01,Electrical,130,237000
DLR-0298,Mangaluru,2023-01-19,Filters,239,383000
DLR-0299,Kolkata,2022-09-05,Suspension,286,853000
DLR-0299,Kolkata,2024-04-24,Electrical,23,1003000
DLR-0299,Kolkata,2023-06-14,Tyres & Wheels,150,671000
DLR-0299,Kolkata,2022-02-18,Brakes,324,491000
DLR-0299,Kolkata,2020-05-10,Tyres & Wheels,263,871000
DLR-0299,Kolkata,2023-06-04,Tyres & Wheels,206,896000
DLR-0299,Kolkata,2023-01-14,Electrical,448,1138000
DLR-0299,Kolkata,2023-07-01,Filters,268,586000
DLR-0299,Kolkata,2022-10-15,Electrical,438,1071000
DLR-0299,Kolkata,2024-09-04,Electrical,173,1313000
DLR-0299,Kolkata,2022-11-23,Suspension,262,764000
DLR-0299,Kolkata,2024-03-15,Engine Parts,414,582000
DLR-0299,Kolkata,2023-08-10,Body Parts,358,759000
DLR-0299,Kolkata,2022-12-09,Engine Parts,214,843000
DLR-0299,Kolkata,2023-08-10,Electrical,359,953000
DLR-0299,Kolkata,2023-07-04,Suspension,198,722000
DLR-0299,Kolkata,2020-04-16,Transmission,462,1151000
DLR-0299,Kolkata,2020-03-02,Body Parts,396,617000
DLR-0299,Kolkata,2022-03-10,Filters,382,492000
DLR-0299,Kolkata,2023-06-22,Body Parts,361,1061000
DLR-0299,Kolkata,2022-07-24,Engine Parts,25,385000
DLR-0299,Kolkata,2023-10-10,Brakes,95,799000
DLR-0299,Kolkata,2021-07-26,Electrical,408,1464000
DLR-0299,Kolkata,2024-03-08,Body Parts,446,838000
DLR-0299,Kolkata,2022-02-06,Transmission,138,616000
DLR-0299,Kolkata,2021-01-08,Filters,245,829000
DLR-0300,Surat,2021-02-05,Electrical,190,830000
DLR-0300,Surat,2024-08-19,Transmission,105,872000
DLR-0300,Surat,2023-07-31,Suspension,334,972000
DLR-0300,Surat,2020-09-29,Transmission,414,632000
DLR-0300,Surat,2022-03-12,Suspension,453,1178000
DLR-0300,Surat,2021-02-02,Brakes,184,889000
DLR-0300,Surat,2022-04-09,Electrical,143,985000
DLR-0300,Surat,2020-06-12,Body Parts,105,714000
DLR-0300,Surat,2022-12-27,Body Parts,379,1097000
DLR-0300,Surat,2022-09-16,Electrical,477,789000
DLR-0300,Surat,2021-12-04,Filters,95,896000
DLR-0300,Surat,2023-03-24,Electrical,216,653000
DLR-0300,Surat,2023-04-21,Suspension,454,641000
DLR-0300,Surat,2023-11-23,Suspension,185,978000
DLR-0300,Surat,2022-12-20,Body Parts,62,751000
DLR-0300,Surat,2021-04-02,Brakes,296,669000
DLR-0300,Surat,2023-12-26,Filters,199,711000
DLR-0300,Surat,2022-01-19,Engine Parts,497,980000
DLR-0300,Surat,2023-08-15,Tyres & Wheels,275,714000
DLR-0300,Surat,2021-06-22,Filters,496,816000
DLR-0300,Surat,2024-10-07,Body Parts,18,843000
DLR-0300,Surat,2023-06-03,Body Parts,397,457000
DLR-0300,Surat,2022-09-25,Transmission,432,546000
DLR-0300,Surat,2021-06-19,Suspension,13,907000
DLR-0300,Surat,2021-02-01,Transmission,331,693000
DLR-0300,Surat,2023-06-30,Brakes,459,1051000
DLR-0301,Delhi,2024-08-15,Brakes,484,1033000
DLR-0301,Delhi,2024-08-31,Brakes,477,984000
DLR-0301,Delhi,2022-09-12,Tyres & Wheels,94,1204000
DLR-0301,Delhi,2020-04-06,Suspension,277,823000
DLR-0301,Delhi,2024-09-02,Body Parts,307,970000
DLR-0301,Delhi,2021-04-28,Transmission,416,723000
DLR-0301,Delhi,2020-03-18,Brakes,439,1330000
DLR-0301,Delhi,2022-01-15,Suspension,211,1237000
DLR-0301,Delhi,2021-09-21,Brakes,176,842000
DLR-0301,Delhi,2021-08-24,Tyres & Wheels,65,917000
DLR-0301,Delhi,2021-10-31,Body Parts,113,1112000
DLR-0301,Delhi,2020-08-07,Suspension,383,811000
DLR-0301,Delhi,2020-12-21,Body Parts,327,709000
DLR-0301,Delhi,2024-12-19,Suspension,428,1015000
DLR-0301,Delhi,2022-05-09,Tyres & Wheels,382,856000
DLR-0301,Delhi,2024-09-28,Brakes,131,877000
DLR-0301,Delhi,2024-06-23,Filters,239,673000
DLR-0301,Delhi,2024-10-09,Body Parts,33,496000
DLR-0301,Delhi,2020-02-02,Transmission,497,887000
DLR-0301,Delhi,2024-09-29,Electrical,366,1021000
DLR-0301,Delhi,2024-11-05,Brakes,155,795000
DLR-0301,Delhi,2024-04-25,Brakes,28,1127000
DLR-0301,Delhi,2024-05-08,Body Parts,100,699000
DLR-0301,Delhi,2022-07-24,Filters,325,629000
DLR-0301,Delhi,2022-12-19,Brakes,366,827000
DLR-0301,Delhi,2023-04-26,Tyres & Wheels,297,823000
DLR-0301,Delhi,2020-05-03,Electrical,397,994000
DLR-0301,Delhi,2022-09-05,Engine Parts,149,685000
DLR-0302,Chennai,2020-09-22,Suspension,442,1114000
DLR-0302,Chennai,2022-11-19,Body Parts,215,1233000
DLR-0302,Chennai,2020-11-29,Electrical,488,832000
DLR-0302,Chennai,2021-11-08,Filters,223,1090000
DLR-0302,Chennai,2020-04-29,Body Parts,452,629000
DLR-0302,Chennai,2024-05-01,Filters,415,1055000
DLR-0302,Chennai,2024-03-24,Tyres & Wheels,285,1049000
DLR-0302,Chennai,2022-06-24,Transmission,162,1013000
DLR-0302,Chennai,2024-11-01,Electrical,80,837000
DLR-0302,Chennai,2022-10-06,Body Parts,271,249000
DLR-0302,Chennai,2021-11-21,Transmission,287,712000
DLR-0302,Chennai,2023-07-18,Body Parts,385,715000
DLR-0302,Chennai,2023-04-19,Filters,196,644000
DLR-0302,Chennai,2024-06-19,Body Parts,413,864000
DLR-0302,Chennai,2023-12-30,Transmission,101,756000
DLR-0302,Chennai,2022-10-25,Electrical,165,675000
DLR-0302,Chennai,2023-06-12,Brakes,52,628000
DLR-0302,Chennai,2024-07-21,Filters,180,697000
DLR-0302,Chennai,2020-02-22,Electrical,487,1064000
DLR-0302,Chennai,2024-10-08,Engine Parts,461,708000
DLR-0302,Chennai,2020-03-21,Engine Parts,89,737000
DLR-0302,Chennai,2024-06-29,Transmission,200,749000
DLR-0302,Chennai,2023-08-02,Suspension,310,908000
DLR-0302,Chennai,2023-08-18,Suspension,47,931000
DLR-0302,Chennai,2021-04-29,Electrical,339,231000
DLR-0303,Chennai,2024-06-24,Body Parts,454,1044000
DLR-0303,Chennai,2021-10-11,Brakes,116,1127000
DLR-0303,Chennai,2020-01-12,Body Parts,184,630000
DLR-0303,Chennai,2022-09-11,Engine Parts,277,646000
DLR-0303,Chennai,2021-02-21,Filters,294,750000
DLR-0303,Chennai,2024-02-20,Electrical,359,689000
